tier,formula,k,n,h,eps,solver,lambda_min,lambda_max,kappa,min_converged,max_converged,asym_rel,mass_lambda_min,svds_smin,svds_smax,svds_kappa,svds_checked,l2_err,h1_err,energy_err,cg_iters,solve_converged,assemble_time,solve_time,seed,n_dof_active,n_dof_total,quantity,slope_p,slope_R2
T1,F4a,2,8.0,0.125,0.5,S2_cg_jacobi,0.0007689997428524319,112.15832284541055,145849.62334237515,True,True,5.987662235372119e-17,,,,,False,,,,134.0,True,0.08986129200002324,0.003941124999983003,12345,93.0,289.0,,,
T1,F4a,2,8.0,0.125,0.5,S3_cg_amg,0.0007689997428524319,112.15832284541055,145849.62334237515,True,True,5.987662235372119e-17,,,,,False,,,,43.0,True,0.08986129200002324,0.009089250000215543,12345,93.0,289.0,,,
T1,F4a,2,16.0,0.0625,0.5,S1_lu,5.639968854068521e-06,142.1773659364084,25208892.03738164,True,True,4.372132911999914e-17,,,,,False,0.026363861441100634,0.3252010493954567,0.3301203033306914,0.0,True,0.13661087499986024,0.0005311670001901803,12345,157.0,1089.0,,,
T1,F4a,2,16.0,0.0625,0.5,S2_cg_jacobi,5.639968854068521e-06,142.1773659364084,25208892.03738164,True,True,4.372132911999914e-17,,,,,False,,,,203.0,True,0.13661087499986024,0.006071957999665756,12345,157.0,1089.0,,,
T1,F4a,2,16.0,0.0625,0.5,S3_cg_amg,5.639968854068521e-06,142.1773659364084,25208892.03738164,True,True,4.372132911999914e-17,,,,,False,,,,54.0,True,0.13661087499986024,0.011359375000211003,12345,157.0,1089.0,,,
T1,F4a,2,32.0,0.03125,0.5,S1_lu,-7.282423978150863e-10,112.0104526674314,153809298941.522,True,True,4.444367759549613e-17,,,,,False,0.013419011638245278,0.2547878299479382,0.2548658406935439,0.0,True,0.3439280840002539,0.000758000000132597,12345,206.0,4225.0,,,
T1,F4a,2,32.0,0.03125,0.5,S2_cg_jacobi,-7.282423978150863e-10,112.0104526674314,153809298941.522,True,True,4.444367759549613e-17,,,,,False,,,,286.0,True,0.3439280840002539,0.008619375000307627,12345,206.0,4225.0,,,
T1,F4a,2,32.0,0.03125,0.5,S3_cg_amg,-7.282423978150863e-10,112.0104526674314,153809298941.522,True,True,4.444367759549613e-17,,,,,False,,,,75.0,True,0.3439280840002539,0.015811375000339467,12345,206.0,4225.0,,,
T1,F4a,2,64.0,0.015625,0.5,S1_lu,2.6412008423653466e-08,125.58828021476702,4754968959.584896,True,True,5.410288660043923e-17,,,,,False,0.003837748483220842,0.1393962559170405,0.1394252270307535,0.0,True,1.1256822499999544,0.000669999999445281,12345,262.0,16641.0,,,
T1,F4a,2,64.0,0.015625,0.5,S2_cg_jacobi,2.6412008423653466e-08,125.58828021476702,4754968959.584896,True,True,5.410288660043923e-17,,,,,False,,,,418.0,True,1.1256822499999544,0.011371541999324108,12345,262.0,16641.0,,,
T1,F4a,2,64.0,0.015625,0.5,S3_cg_amg,2.6412008423653466e-08,125.58828021476702,4754968959.584896,True,True,5.410288660043923e-17,,,,,False,,,,98.0,True,1.1256822499999544,0.026423917000101937,12345,262.0,16641.0,,,
T1-slope,F4a,2,,,0.5,S1_lu,,,,,,,,,,,,,,,,,,,12345,,,l2,-1.1388568696617092,0.23227615679757407
T1-slope,F4a,2,,,0.5,S1_lu,,,,,,,,,,,,,,,,,,,12345,,,h1,-0.9816073910061704,0.3617510546284195
T1-slope,F4a,2,,,0.5,S1_lu,,,,,,,,,,,,,,,,,,,12345,,,energy,-0.9227804997147392,0.3475408289212447
T1,F4a,2,8.0,0.125,0.1,S1_lu,5.326009401713711e-07,118.95470356930936,223346777.29076892,True,True,4.28030212104689e-17,,,,,False,0.00020470675616580876,0.012737451991843365,0.01360718379345637,0.0,True,0.11164379099955113,0.000397083000279963,12345,104.0,289.0,,,
T1,F4a,2,8.0,0.125,0.1,S2_cg_jacobi,5.326009401713711e-07,118.95470356930936,223346777.29076892,True,True,4.28030212104689e-17,,,,,False,,,,239.0,True,0.11164379099955113,0.0056976670002768515,12345,104.0,289.0,,,
T1,F4a,2,8.0,0.125,0.1,S3_cg_amg,5.326009401713711e-07,118.95470356930936,223346777.29076892,True,True,4.28030212104689e-17,,,,,False,,,,64.0,True,0.11164379099955113,0.010078125000291038,12345,104.0,289.0,,,
T1,F4a,2,16.0,0.0625,0.1,S1_lu,-1.1534735078111369e-09,120.088450372988,104110280435.37051,True,True,4.491380367518192e-17,,,,,False,0.023589228905847928,0.3116823303438471,0.3131576667468986,0.0,True,0.19098170899997058,0.0006144170001789462,12345,157.0,1089.0,,,
T1,F4a,2,16.0,0.0625,0.1,S2_cg_jacobi,-1.1534735078111369e-09,120.088450372988,104110280435.37051,True,True,4.491380367518192e-17,,,,,False,,,,262.0,True,0.19098170899997058,0.009478750000198488,12345,157.0,1089.0,,,
T1,F4a,2,16.0,0.0625,0.1,S3_cg_amg,-1.1534735078111369e-09,120.088450372988,104110280435.37051,True,True,4.491380367518192e-17,,,,,False,,,,73.0,True,0.19098170899997058,0.013947041999927023,12345,157.0,1089.0,,,
T1,F4a,2,32.0,0.03125,0.1,S1_lu,4.72097643788977e-06,122.62675425641578,25974871.061044466,True,True,3.954770958208436e-17,,,,,False,0.012420263827949914,0.24449632861915685,0.24477784829684296,0.0,True,0.3520748340006321,0.0006308749998424901,12345,194.0,4225.0,,,
T1,F4a,2,32.0,0.03125,0.1,S2_cg_jacobi,4.72097643788977e-06,122.62675425641578,25974871.061044466,True,True,3.954770958208436e-17,,,,,False,,,,245.0,True,0.3520748340006321,0.0076954169999226,12345,194.0,4225.0,,,
T1,F4a,2,32.0,0.03125,0.1,S3_cg_amg,4.72097643788977e-06,122.62675425641578,25974871.061044466,True,True,3.954770958208436e-17,,,,,False,,,,67.0,True,0.3520748340006321,0.014485374999821943,12345,194.0,4225.0,,,
T1,F4a,2,64.0,0.015625,0.1,S1_lu,3.3234984898866787e-06,132.05419598719615,39733490.59403328,True,True,4.188026790064862e-17,,,,,False,0.0036294530308371787,0.13554545171178276,0.13556239178302962,0.0,True,1.1208007920004093,0.0008233750004364992,12345,250.0,16641.0,,,
T1,F4a,2,64.0,0.015625,0.1,S2_cg_jacobi,3.3234984898866787e-06,132.05419598719615,39733490.59403328,True,True,4.188026790064862e-17,,,,,False,,,,372.0,True,1.1208007920004093,0.012098541999876034,12345,250.0,16641.0,,,
T1,F4a,2,64.0,0.015625,0.1,S3_cg_amg,3.3234984898866787e-06,132.05419598719615,39733490.59403328,True,True,4.188026790064862e-17,,,,,False,,,,94.0,True,1.1208007920004093,0.02652920900072786,12345,250.0,16641.0,,,
T1-slope,F4a,2,,,0.1,S1_lu,,,,,,,,,,,,,,,,,,,12345,,,l2,-1.151893212861402,0.24018151478674898
T1-slope,F4a,2,,,0.1,S1_lu,,,,,,,,,,,,,,,,,,,12345,,,h1,-0.9884620701953074,0.3660851925162968
T1-slope,F4a,2,,,0.1,S1_lu,,,,,,,,,,,,,,,,,,,12345,,,energy,-0.9594133545486908,0.3598204849097173
T1,F4a,2,8.0,0.125,0.01,S1_lu,8.717339233557793e-07,122.04306683067061,140000364.286456,True,True,3.677091059647019e-17,,,,,False,0.00019864860558497656,0.012266283666689866,0.013130685282454303,0.0,True,0.08237716700023157,0.00036829199962085113,12345,96.0,289.0,,,
T1,F4a,2,8.0,0.125,0.01,S2_cg_jacobi,8.717339233557793e-07,122.04306683067061,140000364.286456,True,True,3.677091059647019e-17,,,,,False,,,,150.0,True,0.08237716700023157,0.00347279199922923,12345,96.0,289.0,,,
T1,F4a,2,8.0,0.125,0.01,S3_cg_amg,8.717339233557793e-07,122.04306683067061,140000364.286456,True,True,3.677091059647019e-17,,,,,False,,,,49.0,True,0.08237716700023157,0.022975374999987253,12345,96.0,289.0,,,
T1,F4a,2,16.0,0.0625,0.01,S1_lu,3.019945275515836e-07,133.01185132341868,440444574.94581246,True,True,4.869637049168592e-17,,,,,False,0.022734831752387455,0.30627618073723883,0.308491075197975,0.0,True,0.13161924999985786,0.00042016699990199413,12345,145.0,1089.0,,,
T1,F4a,2,16.0,0.0625,0.01,S2_cg_jacobi,3.019945275515836e-07,133.01185132341868,440444574.94581246,True,True,4.869637049168592e-17,,,,,False,,,,185.0,True,0.13161924999985786,0.005962790999546996,12345,145.0,1089.0,,,
T1,F4a,2,16.0,0.0625,0.01,S3_cg_amg,3.019945275515836e-07,133.01185132341868,440444574.94581246,True,True,4.869637049168592e-17,,,,,False,,,,52.0,True,0.13161924999985786,0.010308750000149303,12345,145.0,1089.0,,,
T1,F4a,2,32.0,0.03125,0.01,S1_lu,-9.936386197845015e-09,138.7149550015718,13960302290.953228,True,True,3.22783669667205e-17,,,,,False,0.012016858344932598,0.24012270799791466,0.24050422904805052,0.0,True,0.3373584999999366,0.000488167000185058,12345,186.0,4225.0,,,
T1,F4a,2,32.0,0.03125,0.01,S2_cg_jacobi,-9.936386197845015e-09,138.7149550015718,13960302290.953228,True,True,3.22783669667205e-17,,,,,False,,,,221.0,True,0.3373584999999366,0.006736874999660358,12345,186.0,4225.0,,,
T1,F4a,2,32.0,0.03125,0.01,S3_cg_amg,-9.936386197845015e-09,138.7149550015718,13960302290.953228,True,True,3.22783669667205e-17,,,,,False,,,,56.0,True,0.3373584999999366,0.011070999999901687,12345,186.0,4225.0,,,
T1,F4a,2,64.0,0.015625,0.01,S1_lu,2.1152268414159e-10,140.63642231282006,664876312834.0421,True,True,3.862411315200511e-17,,,,,False,0.0035460683239110146,0.1339696666189085,0.1339841704834652,0.0,True,1.115384959000039,0.0008938749997469131,12345,250.0,16641.0,,,
T1,F4a,2,64.0,0.015625,0.01,S2_cg_jacobi,2.1152268414159e-10,140.63642231282006,664876312834.0421,True,True,3.862411315200511e-17,,,,,False,,,,443.0,True,1.115384959000039,0.015542375000222819,12345,250.0,16641.0,,,
T1,F4a,2,64.0,0.015625,0.01,S3_cg_amg,2.1152268414159e-10,140.63642231282006,664876312834.0421,True,True,3.862411315200511e-17,,,,,False,,,,104.0,True,1.115384959000039,0.03243645800012018,12345,250.0,16641.0,,,
T1-slope,F4a,2,,,0.01,S1_lu,,,,,,,,,,,,,,,,,,,12345,,,l2,-1.1553944729724115,0.2422375966588799
T1-slope,F4a,2,,,0.01,S1_lu,,,,,,,,,,,,,,,,,,,12345,,,h1,-0.9996347445179888,0.36932672363407504
T1-slope,F4a,2,,,0.01,S1_lu,,,,,,,,,,,,,,,,,,,12345,,,energy,-0.9693978852600434,0.36242678790748495
T1,F4a,2,8.0,0.125,0.001,S1_lu,-2.571130559451823e-07,112.03358836046053,435736676.0260771,True,True,4.21437683175883e-17,,,,,False,0.00019819776113596843,0.012177710704399504,0.013146320692729014,0.0,True,0.0938215840005796,0.000497749999340158,12345,96.0,289.0,,,
T1,F4a,2,8.0,0.125,0.001,S2_cg_jacobi,-2.571130559451823e-07,112.03358836046053,435736676.0260771,True,True,4.21437683175883e-17,,,,,False,,,,149.0,True,0.0938215840005796,0.004267708000043058,12345,96.0,289.0,,,
T1,F4a,2,8.0,0.125,0.001,S3_cg_amg,-2.571130559451823e-07,112.03358836046053,435736676.0260771,True,True,4.21437683175883e-17,,,,,False,,,,54.0,True,0.0938215840005796,0.01180491700051789,12345,96.0,289.0,,,
T1,F4a,2,16.0,0.0625,0.001,S1_lu,5.1080141851367374e-08,127.71956779029352,2500376137.5982666,True,True,3.589041488189854e-17,,,,,False,0.022438674936735643,0.30343113267934513,0.3064820760986434,0.0,True,0.1426911669996116,0.0005715419993066462,12345,145.0,1089.0,,,
T1,F4a,2,16.0,0.0625,0.001,S2_cg_jacobi,5.1080141851367374e-08,127.71956779029352,2500376137.5982666,True,True,3.589041488189854e-17,,,,,False,,,,186.0,True,0.1426911669996116,0.004723334000118484,12345,145.0,1089.0,,,
T1,F4a,2,16.0,0.0625,0.001,S3_cg_amg,5.1080141851367374e-08,127.71956779029352,2500376137.5982666,True,True,3.589041488189854e-17,,,,,False,,,,51.0,True,0.1426911669996116,0.00924833299995953,12345,145.0,1089.0,,,
T1,F4a,2,32.0,0.03125,0.001,S1_lu,1.6706982070165492e-08,133.5056895589223,7991011721.819598,True,True,4.6028983283863444e-17,,,,,False,0.011930582525837832,0.23917406051574408,0.23957996832278955,0.0,True,0.3409393749998344,0.0005643330005113967,12345,186.0,4225.0,,,
T1,F4a,2,32.0,0.03125,0.001,S2_cg_jacobi,1.6706982070165492e-08,133.5056895589223,7991011721.819598,True,True,4.6028983283863444e-17,,,,,False,,,,223.0,True,0.3409393749998344,0.006671083000583167,12345,186.0,4225.0,,,
T1,F4a,2,32.0,0.03125,0.001,S3_cg_amg,1.6706982070165492e-08,133.5056895589223,7991011721.819598,True,True,4.6028983283863444e-17,,,,,False,,,,56.0,True,0.3409393749998344,0.010900540999500663,12345,186.0,4225.0,,,
T1,F4a,2,64.0,0.015625,0.001,S1_lu,7.73874687043871e-09,140.83403005439993,18198557520.00014,True,True,4.03844961140053e-17,,,,,False,0.0035282185041261554,0.13362846060024558,0.1336436642478759,0.0,True,1.0439515419993768,0.0005944590002400219,12345,242.0,16641.0,,,
T1,F4a,2,64.0,0.015625,0.001,S2_cg_jacobi,7.73874687043871e-09,140.83403005439993,18198557520.00014,True,True,4.03844961140053e-17,,,,,False,,,,345.0,True,1.0439515419993768,0.010428458000205865,12345,242.0,16641.0,,,
T1,F4a,2,64.0,0.015625,0.001,S3_cg_amg,7.73874687043871e-09,140.83403005439993,18198557520.00014,True,True,4.03844961140053e-17,,,,,False,,,,83.0,True,1.0439515419993768,0.024539125000046624,12345,242.0,16641.0,,,
T1-slope,F4a,2,,,0.001,S1_lu,,,,,,,,,,,,,,,,,,,12345,,,l2,-1.1550459021226118,0.24301735989496553
T1-slope,F4a,2,,,0.001,S1_lu,,,,,,,,,,,,,,,,,,,12345,,,h1,-1.0024429193036137,0.37121564690600517
T1-slope,F4a,2,,,0.001,S1_lu,,,,,,,,,,,,,,,,,,,12345,,,energy,-0.9681685949116773,0.3630354935059855
T1,F4a,2,8.0,0.125,0.0001,S1_lu,9.392358225496698e-11,111.64336921885209,1188661745415.359,True,True,3.5471753869658045e-17,,,,,False,0.00019837624386716724,0.01217686990287539,0.013165943466168348,0.0,True,0.09152629199979856,0.00040029100000538165,12345,96.0,289.0,,,
T1,F4a,2,8.0,0.125,0.0001,S2_cg_jacobi,9.392358225496698e-11,111.64336921885209,1188661745415.359,True,True,3.5471753869658045e-17,,,,,False,,,,188.0,True,0.09152629199979856,0.004445499999746971,12345,96.0,289.0,,,
T1,F4a,2,8.0,0.125,0.0001,S3_cg_amg,9.392358225496698e-11,111.64336921885209,1188661745415.359,True,True,3.5471753869658045e-17,,,,,False,,,,65.0,True,0.09152629199979856,0.009973958999580645,12345,96.0,289.0,,,
T1,F4a,2,16.0,0.0625,0.0001,S1_lu,5.612560585618493e-11,128.3778669376428,2287331512582.609,True,True,3.601209253117957e-17,,,,,False,0.022365821815345382,0.30270422214466947,0.3059660826351082,0.0,True,0.13789079199978005,0.0006387080002241419,12345,145.0,1089.0,,,
T1,F4a,2,16.0,0.0625,0.0001,S2_cg_jacobi,5.612560585618493e-11,128.3778669376428,2287331512582.609,True,True,3.601209253117957e-17,,,,,False,,,,186.0,True,0.13789079199978005,0.005690083000445156,12345,145.0,1089.0,,,
T1,F4a,2,16.0,0.0625,0.0001,S3_cg_amg,5.612560585618493e-11,128.3778669376428,2287331512582.609,True,True,3.601209253117957e-17,,,,,False,,,,86.0,True,0.13789079199978005,0.016034874999604654,12345,145.0,1089.0,,,
T1,F4a,2,32.0,0.03125,0.0001,S1_lu,3.396008697110235e-11,129.2288844220556,3805316651044.5127,True,True,3.8612166379335365e-17,,,,,False,0.011912037155686499,0.23897267011131296,0.23938094196867216,0.0,True,0.3379760839998198,0.0004706250001618173,12345,186.0,4225.0,,,
T1,F4a,2,32.0,0.03125,0.0001,S2_cg_jacobi,3.396008697110235e-11,129.2288844220556,3805316651044.5127,True,True,3.8612166379335365e-17,,,,,False,,,,220.0,True,0.3379760839998198,0.005463999999847147,12345,186.0,4225.0,,,
T1,F4a,2,32.0,0.03125,0.0001,S3_cg_amg,3.396008697110235e-11,129.2288844220556,3805316651044.5127,True,True,3.8612166379335365e-17,,,,,False,,,,87.0,True,0.3379760839998198,0.013708540999687102,12345,186.0,4225.0,,,
T1,F4a,2,64.0,0.015625,0.0001,S1_lu,2.075898578597809e-11,135.38206300000135,6521612587231.83,True,True,4.5234493329891504e-17,,,,,False,0.0035243783587907596,0.13355505082627778,0.1335702686405713,0.0,True,1.0618049589993461,0.0007002499996815459,12345,242.0,16641.0,,,
T1,F4a,2,64.0,0.015625,0.0001,S2_cg_jacobi,2.075898578597809e-11,135.38206300000135,6521612587231.83,True,True,4.5234493329891504e-17,,,,,False,,,,325.0,True,1.0618049589993461,0.01081654100016749,12345,242.0,16641.0,,,
T1,F4a,2,64.0,0.015625,0.0001,S3_cg_amg,2.075898578597809e-11,135.38206300000135,6521612587231.83,True,True,4.5234493329891504e-17,,,,,False,,,,131.0,True,1.0618049589993461,0.03780145899963827,12345,242.0,16641.0,,,
T1-slope,F4a,2,,,0.0001,S1_lu,,,,,,,,,,,,,,,,,,,12345,,,l2,-1.154429730449592,0.2431365579937157
T1-slope,F4a,2,,,0.0001,S1_lu,,,,,,,,,,,,,,,,,,,12345,,,h1,-1.0024594736762669,0.3715991961940366
T1-slope,F4a,2,,,0.0001,S1_lu,,,,,,,,,,,,,,,,,,,12345,,,energy,-0.967408486844197,0.3631326349233982
T1,F4a,2,8.0,0.125,1e-05,S1_lu,3.6232086622620724e-13,111.56089900213064,307906359807828.44,True,True,4.164771462337899e-17,,,,,False,0.00019850046381989872,0.012181130651704319,0.013175606295588248,0.0,True,0.0956842499999766,0.00046658399969601305,12345,96.0,289.0,,,
T1,F4a,2,8.0,0.125,1e-05,S2_cg_jacobi,3.6232086622620724e-13,111.56089900213064,307906359807828.44,True,True,4.164771462337899e-17,,,,,False,,,,209.0,True,0.0956842499999766,0.005924125000092317,12345,96.0,289.0,,,
T1,F4a,2,8.0,0.125,1e-05,S3_cg_amg,3.6232086622620724e-13,111.56089900213064,307906359807828.44,True,True,4.164771462337899e-17,,,,,False,,,,96.0,True,0.0956842499999766,0.01563066600010643,12345,96.0,289.0,,,
T1,F4a,2,16.0,0.0625,1e-05,S1_lu,2.25665679190279e-13,128.52277467433007,569527342994682.8,True,True,3.370097070123336e-17,,,,,False,0.02234972049868744,0.3025426667600919,0.3058511275806956,0.0,True,0.15709404200060817,0.000435375000051863,12345,145.0,1089.0,,,
T1,F4a,2,16.0,0.0625,1e-05,S2_cg_jacobi,2.25665679190279e-13,128.52277467433007,569527342994682.8,True,True,3.370097070123336e-17,,,,,False,,,,196.0,True,0.15709404200060817,0.005728375000217056,12345,145.0,1089.0,,,
T1,F4a,2,16.0,0.0625,1e-05,S3_cg_amg,2.25665679190279e-13,128.52277467433007,569527342994682.8,True,True,3.370097070123336e-17,,,,,False,,,,110.0,True,0.15709404200060817,0.018132791999960318,12345,145.0,1089.0,,,
T1,F4a,2,32.0,0.03125,1e-05,S1_lu,1.407919784592384e-13,129.31021849785557,918448763295794.0,True,True,5.3739467097434403e-17,,,,,False,0.01190804462880517,0.23892932459391808,0.23933807671551083,0.0,True,0.30470920799962187,0.000489291999656416,12345,186.0,4225.0,,,
T1,F4a,2,32.0,0.03125,1e-05,S2_cg_jacobi,1.407919784592384e-13,129.31021849785557,918448763295794.0,True,True,5.3739467097434403e-17,,,,,False,,,,231.0,True,0.30470920799962187,0.007288458000402898,12345,186.0,4225.0,,,
T1,F4a,2,32.0,0.03125,1e-05,S3_cg_amg,1.407919784592384e-13,129.31021849785557,918448763295794.0,True,True,5.3739467097434403e-17,,,,,False,,,,106.0,True,0.30470920799962187,0.02324608300023101,12345,186.0,4225.0,,,
T1,F4a,2,64.0,0.015625,1e-05,S1_lu,8.802921713254821e-14,132.69415964067693,1507387705616822.5,True,True,4.749432345357675e-17,,,,,False,0.003523551722398262,0.13353923851666596,0.13355445873970906,0.0,True,1.0339733749997322,0.0007206670006780769,12345,242.0,16641.0,,,
T1,F4a,2,64.0,0.015625,1e-05,S2_cg_jacobi,8.802921713254821e-14,132.69415964067693,1507387705616822.5,True,True,4.749432345357675e-17,,,,,False,,,,344.0,True,1.0339733749997322,0.013941084000180126,12345,242.0,16641.0,,,
T1,F4a,2,64.0,0.015625,1e-05,S3_cg_amg,8.802921713254821e-14,132.69415964067693,1507387705616822.5,True,True,4.749432345357675e-17,,,,,False,,,,116.0,True,1.0339733749997322,0.03818624999985332,12345,242.0,16641.0,,,
T1-slope,F4a,2,,,1e-05,S1_lu,,,,,,,,,,,,,,,,,,,12345,,,l2,-1.1541128068483673,0.24313264202096874
T1-slope,F4a,2,,,1e-05,S1_lu,,,,,,,,,,,,,,,,,,,12345,,,h1,-1.0023076605094154,0.3716583231203183
T1-slope,F4a,2,,,1e-05,S1_lu,,,,,,,,,,,,,,,,,,,12345,,,energy,-0.967068099645885,0.36312368735887823
T1,F4a,2,8.0,0.125,1e-06,S1_lu,-1.330485745015171e-09,111.54323174804605,83836472631.10976,True,True,5.219587727690186e-17,,,,,False,0.00019856853451506788,0.012184107985361653,0.013180455258185755,0.0,True,0.1162751660003778,0.0006927499998710118,12345,96.0,289.0,,,
T1,F4a,2,8.0,0.125,1e-06,S2_cg_jacobi,-1.330485745015171e-09,111.54323174804605,83836472631.10976,True,True,5.219587727690186e-17,,,,,False,,,,148.0,True,0.1162751660003778,0.005407709000792238,12345,96.0,289.0,,,
T1,F4a,2,8.0,0.125,1e-06,S3_cg_amg,-1.330485745015171e-09,111.54323174804605,83836472631.10976,True,True,5.219587727690186e-17,,,,,False,,,,72.0,True,0.1162751660003778,0.015767416999551642,12345,96.0,289.0,,,
T1,F4a,2,16.0,0.0625,1e-06,S1_lu,-2.1237161790572413e-09,128.5541353699056,60532634557.11547,True,True,4.7048778851401376e-17,,,,,False,0.02234623246810538,0.30250763714613266,0.3058261839538032,0.0,True,0.23695737500020186,0.0005812079998577246,12345,145.0,1089.0,,,
T1,F4a,2,16.0,0.0625,1e-06,S2_cg_jacobi,-2.1237161790572413e-09,128.5541353699056,60532634557.11547,True,True,4.7048778851401376e-17,,,,,False,,,,202.0,True,0.23695737500020186,0.010400167000625515,12345,145.0,1089.0,,,
T1,F4a,2,16.0,0.0625,1e-06,S3_cg_amg,-2.1237161790572413e-09,128.5541353699056,60532634557.11547,True,True,4.7048778851401376e-17,,,,,False,,,,83.0,True,0.23695737500020186,0.019009708000339742,12345,145.0,1089.0,,,
T1,F4a,2,32.0,0.03125,1e-06,S1_lu,-3.4109088026274753e-09,129.32771233729326,37915910339.69309,True,True,4.2645364930083544e-17,,,,,False,0.011907184961381876,0.23891998888022828,0.2393288443288453,0.0,True,0.4065238330003922,0.0005958749998171697,12345,186.0,4225.0,,,
T1,F4a,2,32.0,0.03125,1e-06,S2_cg_jacobi,-3.4109088026274753e-09,129.32771233729326,37915910339.69309,True,True,4.2645364930083544e-17,,,,,False,,,,239.0,True,0.4065238330003922,0.009963749999769789,12345,186.0,4225.0,,,
T1,F4a,2,32.0,0.03125,1e-06,S3_cg_amg,-3.4109088026274753e-09,129.32771233729326,37915910339.69309,True,True,4.2645364930083544e-17,,,,,False,,,,87.0,True,0.4065238330003922,0.01676695900005143,12345,186.0,4225.0,,,
T1,F4a,2,64.0,0.015625,1e-06,S1_lu,-5.558813701441025e-09,131.5374537352165,23662864200.884754,True,True,3.873338642546522e-17,,,,,False,0.0035233738424854093,0.1335358342895585,0.13355105435619388,0.0,True,1.1290408750001006,0.0007709170004090993,12345,242.0,16641.0,,,
T1,F4a,2,64.0,0.015625,1e-06,S2_cg_jacobi,-5.558813701441025e-09,131.5374537352165,23662864200.884754,True,True,3.873338642546522e-17,,,,,False,,,,340.0,True,1.1290408750001006,0.008741041999201116,12345,242.0,16641.0,,,
T1,F4a,2,64.0,0.015625,1e-06,S3_cg_amg,-5.558813701441025e-09,131.5374537352165,23662864200.884754,True,True,3.873338642546522e-17,,,,,False,,,,169.0,True,1.1290408750001006,0.03794187499988766,12345,242.0,16641.0,,,
T1-slope,F4a,2,,,1e-06,S1_lu,,,,,,,,,,,,,,,,,,,12345,,,l2,-1.153954663332669,0.2431164628832606
T1-slope,F4a,2,,,1e-06,S1_lu,,,,,,,,,,,,,,,,,,,12345,,,h1,-1.002201920071943,0.3716585124715449
T1-slope,F4a,2,,,1e-06,S1_lu,,,,,,,,,,,,,,,,,,,12345,,,energy,-0.9669040126695171,0.36310517221853755
T1,F4b,1,8.0,0.125,0.5,S1_lu,0.3946746788404429,180.70436372674968,457.8564914720661,True,True,4.315478155264953e-17,,,,,False,0.008725574854045398,0.17885962722270093,0.22780906725821218,0.0,True,0.05958975000066857,0.0001892910004244186,12345,28.0,81.0,,,
T1,F4b,1,8.0,0.125,0.5,S2_cg_jacobi,0.3946746788404429,180.70436372674968,457.8564914720661,True,True,4.315478155264953e-17,,,,,False,,,,29.0,True,0.05958975000066857,0.0008817910002107965,12345,28.0,81.0,,,
T1,F4b,1,8.0,0.125,0.5,S3_cg_amg,0.3946746788404429,180.70436372674968,457.8564914720661,True,True,4.315478155264953e-17,,,,,False,,,,11.0,True,0.05958975000066857,0.003477917000054731,12345,28.0,81.0,,,
T1,F4b,1,16.0,0.0625,0.5,S1_lu,0.08796058079763026,286.73011166718754,3259.756916872385,True,True,3.852392151585976e-17,,,,,False,0.02152945692907995,0.285673894937306,0.2949481778768298,0.0,True,0.11735141600001953,0.0003397919999770238,12345,46.0,289.0,,,
T1,F4b,1,16.0,0.0625,0.5,S2_cg_jacobi,0.08796058079763026,286.73011166718754,3259.756916872385,True,True,3.852392151585976e-17,,,,,False,,,,48.0,True,0.11735141600001953,0.0017164169994430267,12345,46.0,289.0,,,
T1,F4b,1,16.0,0.0625,0.5,S3_cg_amg,0.08796058079763026,286.73011166718754,3259.756916872385,True,True,3.852392151585976e-17,,,,,False,,,,11.0,True,0.11735141600001953,0.003950540999539953,12345,46.0,289.0,,,
T1,F4b,1,32.0,0.03125,0.5,S1_lu,0.0003042599662633062,353.13534756241677,1160636.9115837405,True,True,3.770522350508443e-17,,,,,False,0.012530607680200593,0.23240294310886606,0.235423566420273,0.0,True,0.3496551250000266,0.0005068749997008126,12345,60.0,1089.0,,,
T1,F4b,1,32.0,0.03125,0.5,S2_cg_jacobi,0.0003042599662633062,353.13534756241677,1160636.9115837405,True,True,3.770522350508443e-17,,,,,False,,,,59.0,True,0.3496551250000266,0.001421166999534762,12345,60.0,1089.0,,,
T1,F4b,1,32.0,0.03125,0.5,S3_cg_amg,0.0003042599662633062,353.13534756241677,1160636.9115837405,True,True,3.770522350508443e-17,,,,,False,,,,14.0,True,0.3496551250000266,0.00434362499981944,12345,60.0,1089.0,,,
T1,F4b,1,64.0,0.015625,0.5,S1_lu,0.005154341893619393,405.1642957857023,78606.40682125857,True,True,3.475240470982638e-17,,,,,False,0.0037253640294726454,0.13331769928172768,0.13395227398611104,0.0,True,1.0618504169997323,0.00036508300036075525,12345,76.0,4225.0,,,
T1,F4b,1,64.0,0.015625,0.5,S2_cg_jacobi,0.005154341893619393,405.1642957857023,78606.40682125857,True,True,3.475240470982638e-17,,,,,False,,,,71.0,True,1.0618504169997323,0.0024759170000834274,12345,76.0,4225.0,,,
T1,F4b,1,64.0,0.015625,0.5,S3_cg_amg,0.005154341893619393,405.1642957857023,78606.40682125857,True,True,3.475240470982638e-17,,,,,False,,,,15.0,True,1.0618504169997323,0.007908542000222951,12345,76.0,4225.0,,,
T1-slope,F4b,1,,,0.5,S1_lu,,,,,,,,,,,,,,,,,,,12345,,,l2,0.44644618693048144,0.29407003293473377
